timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757509114819,0.49,327.89,3911.94,8.38,6.387,27.23,26.537,18.897
1757509115821,21.58,330.17,3911.94,8.44,6.387,27.258,26.658,18.983
1757509116823,41.91,343.67,3911.94,8.79,6.387,27.258,26.816,19.09
1757509117825,33.44,335.0,3911.94,8.56,6.387,27.258,26.982,19.209
1757509118829,23.16,335.12,3911.94,8.57,6.387,27.258,27.147,19.326
1757509119831,20.95,335.0,3911.94,8.56,6.387,27.258,27.31,19.436
1757509120834,21.42,324.99,3911.94,8.31,6.387,27.301,27.48,19.555
1757509121836,20.41,325.0,3911.94,8.31,6.387,27.301,27.653,19.676
1757509122838,25.76,325.18,3911.94,8.31,6.387,27.301,27.837,19.805
1757509123839,21.63,325.18,3911.94,8.31,6.387,27.301,28.022,19.934
1757509124842,18.74,325.18,3911.94,8.31,6.387,27.301,28.214,20.069
1757509125844,18.4,325.05,3911.94,8.31,6.387,27.34,28.408,20.205
1757509126854,18.26,325.05,3911.94,8.31,6.387,27.34,28.595,20.335
1757509127857,9.5,325.08,3911.94,8.31,6.387,27.387,28.63,20.362
1757509128861,5.75,325.06,3911.94,8.31,6.387,27.387,28.63,20.362
1757509129864,3.2,325.06,3911.94,8.31,6.387,27.387,28.63,20.362
1757509130866,2.9,325.06,3911.94,8.31,6.387,27.387,28.63,20.362
1757509131869,4.11,325.07,3911.94,8.31,6.387,27.387,28.631,20.362
1757509132871,14.76,328.34,3911.94,8.39,6.387,27.387,28.638,20.371
1757509133874,5.2,322.03,3911.94,8.23,6.387,27.387,28.638,20.371
