timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757509215848,8.22,362.61,3907.45,9.28,0.02,27.938,17.337,13.752
1757509216852,5.31,362.77,3907.45,9.28,0.02,27.938,17.348,13.762
1757509217856,30.26,362.81,3907.45,9.29,0.02,27.938,17.517,13.881
1757509218859,22.38,362.67,3907.45,9.28,0.02,27.938,17.685,13.997
1757509219863,24.08,362.71,3907.45,9.28,0.02,27.938,17.839,14.1
1757509220866,24.48,362.79,3907.45,9.28,0.02,27.984,18.008,14.216
1757509221868,22.78,362.66,3907.45,9.28,0.02,27.984,18.183,14.338
1757509222871,16.36,361.82,3907.45,9.26,0.02,27.984,18.229,14.372
1757509223876,4.36,361.82,3907.45,9.26,0.02,27.984,18.238,14.378
1757509224879,7.36,361.81,3907.45,9.26,0.02,27.984,18.247,14.382
1757509225882,5.41,361.82,3907.45,9.26,0.02,28.02,18.262,14.425
1757509226886,4.03,361.84,3907.45,9.26,0.02,28.02,18.271,14.43
1757509227888,8.34,361.97,3907.45,9.26,0.02,28.02,18.289,14.444
1757509228892,4.2,361.87,3907.45,9.26,0.02,28.02,18.299,14.449
1757509229894,6.9,361.95,3907.45,9.26,0.02,28.02,18.307,14.454
1757509230896,3.73,361.96,3907.45,9.26,0.02,28.059,18.316,14.459
1757509231899,4.29,361.85,3907.45,9.26,0.02,28.059,18.325,14.464
1757509232902,19.37,363.32,3907.45,9.3,0.02,28.059,18.337,14.474
1757509233904,3.18,363.32,3907.45,9.3,0.02,28.059,18.337,14.474
