timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757509034346,1.94,388.68,3907.45,9.95,0.02,26.895,8.278,7.399
1757509035348,5.34,388.72,3907.45,9.95,0.02,26.895,8.288,7.408
1757509036351,32.38,388.85,3907.45,9.95,0.02,26.895,8.463,7.529
1757509037356,64.96,373.8,3907.45,9.57,0.02,26.895,8.644,7.66
1757509038358,22.62,373.84,3907.45,9.57,0.02,26.895,8.804,7.768
1757509039361,23.99,359.57,3907.45,9.2,0.02,26.895,8.969,7.879
1757509040364,19.12,359.59,3907.45,9.2,0.02,26.895,9.147,8.0
1757509041367,21.82,351.1,3907.45,8.99,0.02,26.895,9.331,8.129
1757509042371,26.27,351.03,3907.45,8.98,0.02,26.895,9.452,8.214
1757509043373,7.68,351.93,3907.45,9.01,0.02,26.895,9.462,8.22
1757509044376,4.83,351.93,3907.45,9.01,0.02,26.895,9.471,8.225
1757509045379,7.71,351.94,3907.45,9.01,0.02,26.895,9.487,8.267
1757509046382,5.4,351.94,3907.45,9.01,0.02,26.895,9.497,8.272
1757509047384,10.81,351.96,3907.45,9.01,0.02,26.895,9.513,8.286
1757509048387,5.27,351.98,3907.45,9.01,0.02,26.895,9.523,8.291
1757509049389,4.37,351.98,3907.45,9.01,0.02,26.895,9.532,8.296
1757509050392,4.84,351.98,3907.45,9.01,0.02,26.895,9.542,8.302
1757509051395,4.48,351.98,3907.45,9.01,0.02,26.895,9.551,8.306
1757509052412,11.16,352.02,3907.45,9.01,0.02,26.895,9.567,8.319
1757509053414,3.07,352.02,3907.45,9.01,0.02,26.895,9.567,8.319
1757509054417,7.14,352.73,3907.45,9.03,0.02,26.895,9.568,8.32
