timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757509314935,0.19,373.39,3907.45,9.56,0.02,28.738,21.847,16.923
1757509315939,8.05,373.66,3907.45,9.56,0.02,28.738,21.857,16.933
1757509316942,21.14,373.41,3907.45,9.56,0.02,28.738,22.025,17.047
1757509317944,22.62,373.44,3907.45,9.56,0.02,28.738,22.202,17.172
1757509318946,19.55,373.44,3907.45,9.56,0.02,28.738,22.374,17.288
1757509319949,20.98,373.44,3907.45,9.56,0.02,28.781,22.56,17.418
1757509320952,21.93,373.72,3907.45,9.56,0.02,28.781,22.733,17.535
1757509321954,20.89,373.47,3907.45,9.56,0.02,28.781,22.906,17.653
1757509322957,8.82,373.47,3907.45,9.56,0.02,28.781,22.935,17.677
1757509323959,4.6,373.48,3907.45,9.56,0.02,28.781,22.944,17.682
1757509324963,4.93,373.45,3907.45,9.56,0.02,28.824,22.954,17.688
1757509325965,7.62,373.47,3907.45,9.56,0.02,28.824,22.963,17.693
1757509326968,4.3,373.45,3907.45,9.56,0.02,28.824,22.971,17.698
1757509327970,10.04,373.49,3907.45,9.56,0.02,28.824,22.988,17.711
1757509328974,4.24,373.46,3907.45,9.56,0.02,28.824,22.998,17.717
1757509329976,4.05,373.58,3907.45,9.56,0.02,28.859,23.007,17.722
1757509330979,9.06,373.5,3907.45,9.56,0.02,28.859,23.018,17.729
1757509331982,8.34,373.61,3907.45,9.56,0.02,28.859,23.027,17.734
1757509332987,6.25,373.48,3907.45,9.56,0.02,28.859,23.037,17.742
1757509333989,3.59,373.48,3907.45,9.56,0.02,28.859,23.039,17.743
