step,timestamp
announce_received_service535ff6bb,3531
announce_received_servicefc2bced6,3542
announce_received_service5b054382,3552
announce_received_serviceb336ef80,3562
announce_received_serviceb7de20a0,3572
announce_received_service44be7e22,3581
announce_received_serviced9ec06aa,3592
announce_received_service4f1f5cdc,3601
required_announces_received,3602
bid_offer_sent_service535ff6bb,3859
bid_offer_sent_servicefc2bced6,3930
bid_offer_sent_service5b054382,3997
bid_offer_sent_serviceb336ef80,4069
bid_offer_sent_serviceb7de20a0,4138
bid_offer_sent_service44be7e22,4210
bid_offer_sent_serviced9ec06aa,4297
bid_offer_sent_service4f1f5cdc,4388
all_bid_offers_sent,4388
winner_received_serviceb336ef80,13624
winner_received_service4f1f5cdc,13635
winner_received_servicefc2bced6,13644
winner_received_service5b054382,13652
winner_received_serviced9ec06aa,13662
winner_received_service535ff6bb,13673
winner_received_serviceb7de20a0,13683
winner_received_service44be7e22,13693
all_winners_received,13693
deployment_start_service535ff6bb,13703
deployment_finished_service535ff6bb,14348
confirm_deployment_sent_service535ff6bb,14410
deployment_start_servicefc2bced6,14432
deployment_finished_servicefc2bced6,15057
confirm_deployment_sent_servicefc2bced6,15104
deployment_start_service5b054382,15118
deployment_finished_service5b054382,15765
confirm_deployment_sent_service5b054382,15816
deployment_start_serviceb336ef80,15832
deployment_finished_serviceb336ef80,16502
confirm_deployment_sent_serviceb336ef80,16552
deployment_start_serviceb7de20a0,16567
deployment_finished_serviceb7de20a0,17212
confirm_deployment_sent_serviceb7de20a0,17264
deployment_start_service44be7e22,17284
deployment_finished_service44be7e22,17944
confirm_deployment_sent_service44be7e22,17995
deployment_start_serviced9ec06aa,18010
deployment_finished_serviced9ec06aa,18767
confirm_deployment_sent_serviced9ec06aa,18847
deployment_start_service4f1f5cdc,18871
deployment_finished_service4f1f5cdc,19605
confirm_deployment_sent_service4f1f5cdc,19664
all_confirm_deployment_sent,19664
