step,timestamp
announce_received_servicecbaf8074,4558
announce_received_service8f3f1f26,4567
announce_received_servicecfb393ea,4576
announce_received_service490f2473,4584
announce_received_serviceb2f8e4ed,4602
announce_received_servicead0c9e79,4612
announce_received_service3a9874d2,4621
announce_received_service8eae6bcf,4629
required_announces_received,4629
bid_offer_sent_servicecbaf8074,4899
bid_offer_sent_service8f3f1f26,4964
bid_offer_sent_servicecfb393ea,5048
bid_offer_sent_service490f2473,5117
bid_offer_sent_serviceb2f8e4ed,5186
bid_offer_sent_servicead0c9e79,5253
bid_offer_sent_service3a9874d2,5329
bid_offer_sent_service8eae6bcf,5400
all_bid_offers_sent,5400
winner_received_servicead0c9e79,14448
winner_received_service8f3f1f26,14463
winner_received_service3a9874d2,14473
winner_received_servicecfb393ea,14482
winner_received_service490f2473,14493
winner_received_servicecbaf8074,14504
winner_received_service8eae6bcf,14520
winner_received_serviceb2f8e4ed,14534
all_winners_received,14534
deployment_start_servicecbaf8074,14545
deployment_finished_servicecbaf8074,15224
confirm_deployment_sent_servicecbaf8074,15276
deployment_start_service8f3f1f26,15291
deployment_finished_service8f3f1f26,15955
confirm_deployment_sent_service8f3f1f26,16004
deployment_start_servicecfb393ea,16017
deployment_finished_servicecfb393ea,16680
confirm_deployment_sent_servicecfb393ea,16733
deployment_start_service490f2473,16748
deployment_finished_service490f2473,17364
confirm_deployment_sent_service490f2473,17451
deployment_start_serviceb2f8e4ed,17468
deployment_finished_serviceb2f8e4ed,18098
confirm_deployment_sent_serviceb2f8e4ed,18149
deployment_start_servicead0c9e79,18162
deployment_finished_servicead0c9e79,18834
confirm_deployment_sent_servicead0c9e79,18880
deployment_start_service3a9874d2,18903
deployment_finished_service3a9874d2,19648
confirm_deployment_sent_service3a9874d2,19720
deployment_start_service8eae6bcf,19736
deployment_finished_service8eae6bcf,20430
confirm_deployment_sent_service8eae6bcf,20484
all_confirm_deployment_sent,20484
