step,timestamp
announce_received_serviceda97ef5a,2949
announce_received_service16ae0057,2975
announce_received_service69769729,3000
announce_received_service2a274456,3023
announce_received_service8460d674,3043
announce_received_service413ff565,3066
announce_received_servicef8275d4c,3091
announce_received_service114ffc66,3123
announce_received_service26bcee56,3199
announce_received_service16b60a2d,3270
announce_received_serviced240b10f,3306
announce_received_servicebb27aeba,3343
required_announces_received,3344
bid_offer_sent_serviceda97ef5a,3699
bid_offer_sent_service16ae0057,3863
bid_offer_sent_service69769729,4050
bid_offer_sent_service2a274456,4220
bid_offer_sent_service8460d674,4409
bid_offer_sent_service413ff565,4616
bid_offer_sent_servicef8275d4c,4796
bid_offer_sent_service114ffc66,4992
bid_offer_sent_service26bcee56,5228
bid_offer_sent_service16b60a2d,5412
bid_offer_sent_serviced240b10f,5593
bid_offer_sent_servicebb27aeba,5806
all_bid_offers_sent,5806
winner_received_servicef8275d4c,12698
winner_received_service114ffc66,12731
winner_received_service26bcee56,12775
winner_received_service16b60a2d,12800
winner_received_serviced240b10f,12824
winner_received_servicebb27aeba,12846
winner_received_service16ae0057,13111
winner_received_service2a274456,13133
winner_received_service69769729,13159
winner_received_service413ff565,13181
winner_received_serviceda97ef5a,13205
winner_received_service8460d674,13229
all_winners_received,13229
other_provider_choosen_serviceda97ef5a,13259
other_provider_choosen_service16ae0057,13280
other_provider_choosen_service69769729,13305
other_provider_choosen_service2a274456,13339
other_provider_choosen_service8460d674,13359
other_provider_choosen_service413ff565,13381
other_provider_choosen_servicef8275d4c,13406
other_provider_choosen_service114ffc66,13431
other_provider_choosen_service26bcee56,13459
other_provider_choosen_service16b60a2d,13480
other_provider_choosen_serviced240b10f,13504
other_provider_choosen_servicebb27aeba,13528
no_wins,13528
