step,timestamp
announce_received_serviceb5ba9bcd,297
announce_received_servicecc74a169,321
announce_received_service47e28ae0,5400
announce_received_service578d2876,5426
announce_received_servicea8540667,5448
announce_received_service5dae3d16,5469
announce_received_service8b634de3,5488
announce_received_service613a4c8b,5511
announce_received_service7ddca074,5534
announce_received_service32034b5d,5558
announce_received_serviced1f15d40,5582
announce_received_service40984e60,5606
required_announces_received,5606
bid_offer_sent_serviceb5ba9bcd,5929
bid_offer_sent_servicecc74a169,6140
bid_offer_sent_service47e28ae0,6317
bid_offer_sent_service578d2876,6505
bid_offer_sent_servicea8540667,6699
bid_offer_sent_service5dae3d16,6870
bid_offer_sent_service8b634de3,7077
bid_offer_sent_service613a4c8b,7258
bid_offer_sent_service7ddca074,7455
bid_offer_sent_service32034b5d,7695
bid_offer_sent_serviced1f15d40,7938
bid_offer_sent_service40984e60,8154
all_bid_offers_sent,8155
winner_received_service40984e60,15287
winner_received_service32034b5d,15328
winner_received_service578d2876,15370
winner_received_servicecc74a169,15397
winner_received_serviceb5ba9bcd,15421
winner_received_servicea8540667,15445
winner_received_serviced1f15d40,15466
winner_received_service5dae3d16,15490
winner_received_service8b634de3,15514
winner_received_service47e28ae0,15533
winner_received_service613a4c8b,15549
winner_received_service7ddca074,15568
all_winners_received,15568
other_provider_choosen_serviceb5ba9bcd,15589
other_provider_choosen_servicecc74a169,15609
other_provider_choosen_service47e28ae0,15631
other_provider_choosen_service578d2876,15673
other_provider_choosen_servicea8540667,15700
other_provider_choosen_service5dae3d16,15723
other_provider_choosen_service8b634de3,15751
other_provider_choosen_service613a4c8b,15781
other_provider_choosen_service7ddca074,15811
other_provider_choosen_service32034b5d,15839
other_provider_choosen_serviced1f15d40,15867
other_provider_choosen_service40984e60,15894
no_wins,15894
