step,timestamp
announce_received_servicea8cdfd54,4254
announce_received_service9a03e481,4274
announce_received_serviceddaba5f7,4293
announce_received_service655965d2,4315
announce_received_servicebaa7c0b9,4344
announce_received_service7055664c,4368
announce_received_service91cbcab0,4392
announce_received_service982e15cf,4413
announce_received_serviceb481a840,4436
announce_received_service29168c65,4457
announce_received_service1f6ca659,4481
announce_received_serviced64777da,4517
required_announces_received,4517
bid_offer_sent_servicea8cdfd54,4824
bid_offer_sent_service9a03e481,4988
bid_offer_sent_serviceddaba5f7,5181
bid_offer_sent_service655965d2,5338
bid_offer_sent_servicebaa7c0b9,5508
bid_offer_sent_service7055664c,5698
bid_offer_sent_service91cbcab0,5870
bid_offer_sent_service982e15cf,6058
bid_offer_sent_serviceb481a840,6256
bid_offer_sent_service29168c65,6470
bid_offer_sent_service1f6ca659,6845
bid_offer_sent_serviced64777da,7034
all_bid_offers_sent,7035
winner_received_service91cbcab0,14106
winner_received_service982e15cf,14128
winner_received_serviceb481a840,14147
winner_received_service29168c65,14167
winner_received_service1f6ca659,14192
winner_received_serviced64777da,14212
winner_received_servicebaa7c0b9,14469
winner_received_service9a03e481,14490
winner_received_serviceddaba5f7,14512
winner_received_service655965d2,14538
winner_received_service7055664c,14568
winner_received_servicea8cdfd54,14593
all_winners_received,14593
other_provider_choosen_servicea8cdfd54,14618
other_provider_choosen_service9a03e481,14646
other_provider_choosen_serviceddaba5f7,14673
other_provider_choosen_service655965d2,14701
other_provider_choosen_servicebaa7c0b9,14726
other_provider_choosen_service7055664c,14750
other_provider_choosen_service91cbcab0,14775
other_provider_choosen_service982e15cf,14804
other_provider_choosen_serviceb481a840,14833
other_provider_choosen_service29168c65,14861
other_provider_choosen_service1f6ca659,14885
other_provider_choosen_serviced64777da,14911
no_wins,14911
