step,timestamp
announce_received_service9c826c0c,3338
announce_received_servicecc81052c,3359
announce_received_serviceb00c3e8a,3382
announce_received_serviceae665ca1,3404
announce_received_serviceab4bc0a7,3428
announce_received_service88e2f30e,3452
announce_received_service2d4ca49f,3478
announce_received_service676874fe,3501
announce_received_service93868fbc,3522
announce_received_service2df606f4,3545
announce_received_service716c7e65,3567
announce_received_serviced8dadbbf,3589
required_announces_received,3589
bid_offer_sent_service9c826c0c,3918
bid_offer_sent_servicecc81052c,4087
bid_offer_sent_serviceb00c3e8a,4268
bid_offer_sent_serviceae665ca1,4445
bid_offer_sent_serviceab4bc0a7,4635
bid_offer_sent_service88e2f30e,4971
bid_offer_sent_service2d4ca49f,5185
bid_offer_sent_service676874fe,5388
bid_offer_sent_service93868fbc,5643
bid_offer_sent_service2df606f4,5897
bid_offer_sent_service716c7e65,6122
bid_offer_sent_serviced8dadbbf,6345
all_bid_offers_sent,6345
winner_received_service716c7e65,12367
winner_received_serviced8dadbbf,12422
winner_received_service2d4ca49f,12678
winner_received_serviceab4bc0a7,12701
winner_received_service88e2f30e,12720
winner_received_service676874fe,12741
winner_received_servicecc81052c,12765
winner_received_serviceb00c3e8a,12790
winner_received_service9c826c0c,12819
winner_received_service93868fbc,12843
winner_received_serviceae665ca1,12868
winner_received_service2df606f4,12893
all_winners_received,12893
other_provider_choosen_service9c826c0c,12923
other_provider_choosen_servicecc81052c,12945
other_provider_choosen_serviceb00c3e8a,12967
other_provider_choosen_serviceae665ca1,12993
other_provider_choosen_serviceab4bc0a7,13027
other_provider_choosen_service88e2f30e,13082
other_provider_choosen_service2d4ca49f,13127
other_provider_choosen_service676874fe,13180
other_provider_choosen_service93868fbc,13215
other_provider_choosen_service2df606f4,13242
other_provider_choosen_service716c7e65,13284
other_provider_choosen_serviced8dadbbf,13332
no_wins,13332
