step,timestamp
announce_received_service6731624d,5577
announce_received_servicedf1157df,5623
announce_received_service61b3908e,5667
announce_received_servicec2220672,5718
announce_received_service3ca64eae,5767
announce_received_service7352e633,5811
announce_received_serviced0904312,5838
announce_received_service76138873,5866
announce_received_service7cb3d761,5890
announce_received_service06ca4a6e,5918
announce_received_service5958a0d8,5944
announce_received_servicefecedc75,5974
required_announces_received,5974
bid_offer_sent_service6731624d,6447
bid_offer_sent_servicedf1157df,6860
bid_offer_sent_service61b3908e,7115
bid_offer_sent_servicec2220672,7373
bid_offer_sent_service3ca64eae,7695
bid_offer_sent_service7352e633,8030
bid_offer_sent_serviced0904312,8336
bid_offer_sent_service76138873,8711
bid_offer_sent_service7cb3d761,9066
bid_offer_sent_service06ca4a6e,9369
bid_offer_sent_service5958a0d8,9609
bid_offer_sent_servicefecedc75,9938
all_bid_offers_sent,9939
winner_received_service7352e633,15646
winner_received_serviced0904312,15691
winner_received_service7cb3d761,15721
winner_received_servicedf1157df,15764
winner_received_service3ca64eae,15798
winner_received_servicec2220672,15827
winner_received_service61b3908e,15854
winner_received_service06ca4a6e,15883
winner_received_service6731624d,15915
winner_received_service5958a0d8,15951
winner_received_service76138873,15991
winner_received_servicefecedc75,20209
all_winners_received,20209
other_provider_choosen_service6731624d,20254
other_provider_choosen_servicedf1157df,20305
other_provider_choosen_service61b3908e,20372
other_provider_choosen_servicec2220672,20428
other_provider_choosen_service3ca64eae,20543
other_provider_choosen_service7352e633,20607
other_provider_choosen_serviced0904312,20662
other_provider_choosen_service76138873,20706
other_provider_choosen_service7cb3d761,20764
other_provider_choosen_service06ca4a6e,20818
other_provider_choosen_service5958a0d8,20873
other_provider_choosen_servicefecedc75,20927
no_wins,20927
