step,timestamp
announce_received_serviceb5ba9bcd,292
announce_received_servicecc74a169,318
announce_received_service47e28ae0,5389
announce_received_service578d2876,5414
announce_received_servicea8540667,5447
announce_received_service5dae3d16,5490
announce_received_service8b634de3,5516
announce_received_service613a4c8b,5570
announce_received_service7ddca074,5639
announce_received_service32034b5d,5688
announce_received_serviced1f15d40,5724
announce_received_service40984e60,5759
required_announces_received,5759
bid_offer_sent_serviceb5ba9bcd,6119
bid_offer_sent_servicecc74a169,6291
bid_offer_sent_service47e28ae0,6473
bid_offer_sent_service578d2876,6659
bid_offer_sent_servicea8540667,6841
bid_offer_sent_service5dae3d16,7040
bid_offer_sent_service8b634de3,7324
bid_offer_sent_service613a4c8b,7601
bid_offer_sent_service7ddca074,7864
bid_offer_sent_service32034b5d,8078
bid_offer_sent_serviced1f15d40,8289
bid_offer_sent_service40984e60,8467
all_bid_offers_sent,8468
winner_received_service8b634de3,15331
winner_received_service613a4c8b,15378
winner_received_service7ddca074,15416
winner_received_service32034b5d,15446
winner_received_serviced1f15d40,15497
winner_received_service40984e60,15531
winner_received_service578d2876,15793
winner_received_servicecc74a169,15812
winner_received_serviceb5ba9bcd,15832
winner_received_servicea8540667,15851
winner_received_service5dae3d16,15870
winner_received_service47e28ae0,15888
all_winners_received,15888
other_provider_choosen_serviceb5ba9bcd,15914
other_provider_choosen_servicecc74a169,15938
other_provider_choosen_service47e28ae0,15962
other_provider_choosen_service578d2876,15987
other_provider_choosen_servicea8540667,16009
other_provider_choosen_service5dae3d16,16033
other_provider_choosen_service8b634de3,16055
other_provider_choosen_service613a4c8b,16075
other_provider_choosen_service7ddca074,16096
other_provider_choosen_service32034b5d,16136
other_provider_choosen_serviced1f15d40,16196
other_provider_choosen_service40984e60,16259
no_wins,16259
