step,timestamp
announce_received_service4427b086,2274
announce_received_service5c4d2989,2303
announce_received_service19f27b93,2345
announce_received_service80fd9aa7,2370
announce_received_servicedaf5992e,2391
announce_received_serviced0fe4855,2422
announce_received_service17360753,2468
announce_received_serviced51b0c47,2515
announce_received_servicec52c9dc7,2533
announce_received_service5895fbd9,2551
announce_received_service28c77e96,2572
announce_received_service4b3b3bc2,2588
required_announces_received,2588
bid_offer_sent_service4427b086,2967
bid_offer_sent_service5c4d2989,3190
bid_offer_sent_service19f27b93,3447
bid_offer_sent_service80fd9aa7,3710
bid_offer_sent_servicedaf5992e,3999
bid_offer_sent_serviced0fe4855,4209
bid_offer_sent_service17360753,4387
bid_offer_sent_serviced51b0c47,4609
bid_offer_sent_servicec52c9dc7,4787
bid_offer_sent_service5895fbd9,4959
bid_offer_sent_service28c77e96,5135
bid_offer_sent_service4b3b3bc2,5284
all_bid_offers_sent,5285
winner_received_serviced51b0c47,12134
winner_received_servicec52c9dc7,12164
winner_received_service5895fbd9,12182
winner_received_service28c77e96,12201
winner_received_service4b3b3bc2,12219
winner_received_service5c4d2989,12485
winner_received_servicedaf5992e,12509
winner_received_service80fd9aa7,12535
winner_received_service19f27b93,12559
winner_received_serviced0fe4855,12583
winner_received_service17360753,12601
winner_received_service4427b086,12622
all_winners_received,12622
other_provider_choosen_service4427b086,12649
other_provider_choosen_service5c4d2989,12687
other_provider_choosen_service19f27b93,12723
other_provider_choosen_service80fd9aa7,12749
other_provider_choosen_servicedaf5992e,12772
other_provider_choosen_serviced0fe4855,12794
other_provider_choosen_service17360753,12831
other_provider_choosen_serviced51b0c47,12868
other_provider_choosen_servicec52c9dc7,12895
other_provider_choosen_service5895fbd9,12918
other_provider_choosen_service28c77e96,12945
other_provider_choosen_service4b3b3bc2,12984
no_wins,12984
