step,timestamp
announce_received_service84e2287c,3140
announce_received_service1b096e8c,3163
announce_received_service3f39b804,3190
announce_received_serviceb1c47969,3217
announce_received_service0b90970f,3243
announce_received_service02d7fd21,3267
announce_received_service5fcb2ed4,3294
announce_received_service156203c6,3320
announce_received_service367d55f7,3345
announce_received_service8aa368dc,3371
announce_received_servicedc3db8d2,3397
announce_received_service793ce767,3417
required_announces_received,3417
bid_offer_sent_service84e2287c,3848
bid_offer_sent_service1b096e8c,4125
bid_offer_sent_service3f39b804,4378
bid_offer_sent_serviceb1c47969,4560
bid_offer_sent_service0b90970f,4778
bid_offer_sent_service02d7fd21,4967
bid_offer_sent_service5fcb2ed4,5165
bid_offer_sent_service156203c6,5349
bid_offer_sent_service367d55f7,5522
bid_offer_sent_service8aa368dc,5807
bid_offer_sent_servicedc3db8d2,5972
bid_offer_sent_service793ce767,6134
all_bid_offers_sent,6134
winner_received_service156203c6,12991
winner_received_service367d55f7,13035
winner_received_service8aa368dc,13081
winner_received_servicedc3db8d2,13105
winner_received_service793ce767,13129
winner_received_service0b90970f,13387
winner_received_service1b096e8c,13412
winner_received_service3f39b804,13438
winner_received_service84e2287c,13464
winner_received_serviceb1c47969,13489
winner_received_service02d7fd21,13515
winner_received_service5fcb2ed4,13535
all_winners_received,13535
other_provider_choosen_service84e2287c,13563
other_provider_choosen_service1b096e8c,13592
other_provider_choosen_service3f39b804,13620
other_provider_choosen_serviceb1c47969,13647
other_provider_choosen_service0b90970f,13675
other_provider_choosen_service02d7fd21,13704
other_provider_choosen_service5fcb2ed4,13731
other_provider_choosen_service156203c6,13758
other_provider_choosen_service367d55f7,13786
other_provider_choosen_service8aa368dc,13811
other_provider_choosen_servicedc3db8d2,13835
other_provider_choosen_service793ce767,13858
no_wins,13858
