step,timestamp
announce_received_service3a2a9bb4,746
announce_received_service09829e19,773
announce_received_service4232fbdf,798
announce_received_service24c8d9e4,822
announce_received_service78e88f5c,847
announce_received_service0db5a241,872
announce_received_servicef6f7e287,897
announce_received_service4b0d9443,924
announce_received_servicea5ca54d0,949
announce_received_servicef5dd3342,974
announce_received_servicecf1cd1ac,1000
announce_received_service171b15a3,1019
required_announces_received,1019
bid_offer_sent_service3a2a9bb4,1376
bid_offer_sent_service09829e19,1722
bid_offer_sent_service4232fbdf,1905
bid_offer_sent_service24c8d9e4,2072
bid_offer_sent_service78e88f5c,2252
bid_offer_sent_service0db5a241,2441
bid_offer_sent_servicef6f7e287,2601
bid_offer_sent_service4b0d9443,2813
bid_offer_sent_servicea5ca54d0,2998
bid_offer_sent_servicef5dd3342,3182
bid_offer_sent_servicecf1cd1ac,3363
bid_offer_sent_service171b15a3,3515
all_bid_offers_sent,3515
winner_received_servicef5dd3342,10698
winner_received_servicecf1cd1ac,10728
winner_received_service171b15a3,10753
winner_received_service0db5a241,11020
winner_received_service24c8d9e4,11053
winner_received_service4232fbdf,11093
winner_received_service78e88f5c,11122
winner_received_service09829e19,11152
winner_received_servicef6f7e287,11178
winner_received_service3a2a9bb4,11205
winner_received_service4b0d9443,11230
winner_received_servicea5ca54d0,11254
all_winners_received,11255
other_provider_choosen_service3a2a9bb4,11284
other_provider_choosen_service09829e19,11315
other_provider_choosen_service4232fbdf,11342
other_provider_choosen_service24c8d9e4,11370
other_provider_choosen_service78e88f5c,11400
other_provider_choosen_service0db5a241,11428
other_provider_choosen_servicef6f7e287,11454
other_provider_choosen_service4b0d9443,11476
other_provider_choosen_servicea5ca54d0,11499
other_provider_choosen_servicef5dd3342,11523
other_provider_choosen_servicecf1cd1ac,11546
other_provider_choosen_service171b15a3,11569
no_wins,11569
