step,timestamp
announce_received_servicea8cf8985,4852
announce_received_service13877ebf,4896
announce_received_service521e53b8,4941
announce_received_service33fefaec,4990
announce_received_service03509fb5,5073
announce_received_serviceb694b281,5121
announce_received_servicee7ce3697,5153
announce_received_service02312885,5184
announce_received_servicece7ffc5a,5214
announce_received_service00619bad,5244
announce_received_service00e11a95,5263
announce_received_servicea8e3530e,5282
required_announces_received,5282
bid_offer_sent_servicea8cf8985,5773
bid_offer_sent_service13877ebf,6057
bid_offer_sent_service521e53b8,6494
bid_offer_sent_service33fefaec,6798
bid_offer_sent_service03509fb5,7091
bid_offer_sent_serviceb694b281,7418
bid_offer_sent_servicee7ce3697,7674
bid_offer_sent_service02312885,7994
bid_offer_sent_servicece7ffc5a,8257
bid_offer_sent_service00619bad,8585
bid_offer_sent_service00e11a95,8860
bid_offer_sent_servicea8e3530e,9121
all_bid_offers_sent,9122
winner_received_service03509fb5,14968
winner_received_service33fefaec,14986
winner_received_service521e53b8,15004
winner_received_servicea8cf8985,15027
winner_received_servicee7ce3697,15052
winner_received_serviceb694b281,15076
winner_received_servicea8e3530e,15105
winner_received_servicece7ffc5a,15130
winner_received_service02312885,15164
winner_received_service00e11a95,15198
winner_received_service13877ebf,15221
winner_received_service00619bad,15248
all_winners_received,15248
other_provider_choosen_servicea8cf8985,15273
other_provider_choosen_service13877ebf,15296
other_provider_choosen_service521e53b8,15320
other_provider_choosen_service33fefaec,15350
other_provider_choosen_service03509fb5,15380
other_provider_choosen_serviceb694b281,15406
other_provider_choosen_servicee7ce3697,15434
other_provider_choosen_service02312885,15460
other_provider_choosen_servicece7ffc5a,15490
other_provider_choosen_service00619bad,15520
other_provider_choosen_service00e11a95,15550
other_provider_choosen_servicea8e3530e,15581
no_wins,15581
