step,timestamp
announce_received_servicecba2e39d,488
announce_received_service038893c7,515
announce_received_service7d1fbe87,5501
announce_received_service4ad7d591,5536
announce_received_serviceddf978c7,5576
announce_received_service489903d1,5619
announce_received_servicebde47293,5656
announce_received_service481795c3,5687
announce_received_service99e31cf7,5706
announce_received_service33e8edab,5728
announce_received_service9f2f6912,5751
announce_received_serviceb503dca0,5776
required_announces_received,5776
bid_offer_sent_servicecba2e39d,6185
bid_offer_sent_service038893c7,6360
bid_offer_sent_service7d1fbe87,6613
bid_offer_sent_service4ad7d591,6789
bid_offer_sent_serviceddf978c7,6962
bid_offer_sent_service489903d1,7150
bid_offer_sent_servicebde47293,7361
bid_offer_sent_service481795c3,7522
bid_offer_sent_service99e31cf7,7700
bid_offer_sent_service33e8edab,7887
bid_offer_sent_service9f2f6912,8067
bid_offer_sent_serviceb503dca0,8251
all_bid_offers_sent,8256
winner_received_service4ad7d591,15372
winner_received_serviceddf978c7,15403
winner_received_service489903d1,15419
winner_received_servicebde47293,15435
winner_received_service481795c3,15451
winner_received_service99e31cf7,15467
winner_received_service33e8edab,15482
winner_received_service9f2f6912,15509
winner_received_serviceb503dca0,15541
winner_received_service038893c7,15796
winner_received_service7d1fbe87,15825
winner_received_servicecba2e39d,15851
all_winners_received,15851
other_provider_choosen_servicecba2e39d,15880
other_provider_choosen_service038893c7,15908
other_provider_choosen_service7d1fbe87,15929
other_provider_choosen_service4ad7d591,15950
other_provider_choosen_serviceddf978c7,15971
other_provider_choosen_service489903d1,15999
other_provider_choosen_servicebde47293,16023
other_provider_choosen_service481795c3,16051
other_provider_choosen_service99e31cf7,16078
other_provider_choosen_service33e8edab,16104
other_provider_choosen_service9f2f6912,16125
other_provider_choosen_serviceb503dca0,16146
no_wins,16146
