timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757577247581,0.2,309.55,3911.94,7.91,0.082,24.516,1.857,1.33
1757577248584,3.64,309.59,3911.94,7.91,0.082,24.543,1.857,1.33
1757577249587,3.05,309.59,3911.94,7.91,0.082,24.543,1.857,1.33
1757577250591,4.07,309.59,3911.94,7.91,0.082,24.543,1.857,1.33
1757577251596,25.87,321.56,3911.94,8.22,0.082,24.543,1.872,1.342
1757577252601,71.85,333.72,3911.94,8.53,0.082,24.543,1.998,1.43
1757577253604,60.9,331.88,3911.94,8.48,0.082,24.543,2.132,1.523
1757577254607,48.13,331.45,3911.94,8.47,0.082,24.543,2.264,1.614
1757577255609,51.4,332.77,3911.94,8.51,0.082,24.543,2.396,1.703
1757577256618,73.97,328.89,3911.94,8.41,0.082,24.543,2.518,1.789
1757577257621,78.73,329.41,3911.94,8.42,0.082,24.543,2.657,1.886
1757577258624,79.56,337.78,3911.94,8.63,0.082,24.543,2.787,1.976
1757577259627,42.05,337.95,3911.94,8.64,0.082,24.543,2.923,2.068
1757577260631,64.22,338.13,3911.94,8.64,0.082,24.543,3.067,2.165
1757577261633,45.42,332.73,3911.94,8.51,0.082,24.543,3.143,2.22
1757577262636,54.68,344.4,3911.94,8.8,0.082,24.543,3.153,2.225
1757577263638,6.73,344.41,3911.94,8.8,0.082,24.543,3.162,2.231
1757577264642,6.14,344.41,3911.94,8.8,0.082,24.543,3.171,2.236
1757577265645,8.22,344.41,3911.94,8.8,0.082,24.543,3.18,2.241
1757577266647,12.72,344.46,3911.94,8.81,0.082,24.543,3.19,2.248
1757577267651,13.77,344.48,3911.94,8.81,0.082,24.543,3.201,2.254
1757577268655,26.56,329.28,3911.94,8.42,0.082,24.543,3.212,2.261
1757577269658,10.34,328.81,3911.94,8.41,0.082,24.543,3.221,2.266
1757577270660,5.66,328.81,3911.94,8.41,0.082,24.543,3.23,2.271
1757577271664,12.57,323.35,3911.94,8.27,0.082,24.543,3.237,2.276
1757577272666,6.34,323.35,3911.94,8.27,0.082,24.543,3.237,2.276
