timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757577768449,0.17,356.45,3907.45,9.12,0.0,26.867,24.485,17.784
1757577769451,5.91,356.47,3907.45,9.12,0.0,26.867,24.485,17.784
1757577770454,3.03,356.46,3907.45,9.12,0.0,26.867,24.485,17.784
1757577771457,3.39,356.62,3907.45,9.13,0.0,26.867,24.486,17.785
1757577772459,7.4,356.62,3907.45,9.13,0.0,26.867,24.508,17.802
1757577773462,20.91,356.62,3907.45,9.13,0.0,26.867,24.68,17.921
1757577774465,25.54,356.48,3907.45,9.12,0.0,26.867,24.833,18.023
1757577775467,19.79,356.61,3907.45,9.13,0.0,26.867,24.996,18.134
1757577776470,26.17,356.59,3907.45,9.13,0.0,26.867,25.167,18.254
1757577777472,23.01,356.56,3907.45,9.13,0.0,26.867,25.339,18.376
1757577778476,21.14,356.8,3907.45,9.13,0.0,26.867,25.505,18.493
1757577779479,26.74,356.67,3907.45,9.13,0.0,26.867,25.663,18.601
1757577780481,21.05,356.55,3907.45,9.12,0.0,26.867,25.822,18.711
1757577781486,25.54,350.25,3907.45,8.96,0.0,26.867,25.928,18.789
1757577782489,5.16,350.18,3907.45,8.96,0.0,26.867,25.938,18.794
1757577783492,5.56,350.17,3907.45,8.96,0.0,26.867,25.948,18.801
1757577784495,8.67,350.17,3907.45,8.96,0.0,26.867,25.958,18.806
1757577785498,4.83,350.21,3907.45,8.96,0.0,26.867,25.967,18.811
1757577786501,8.1,350.75,3907.45,8.98,0.0,26.867,25.978,18.818
1757577787504,6.03,350.75,3907.45,8.98,0.0,26.867,25.988,18.824
1757577788507,7.32,350.86,3907.45,8.98,0.0,26.867,25.999,18.83
1757577789509,7.33,350.77,3907.45,8.98,0.0,26.867,26.008,18.835
1757577790512,4.87,347.98,3907.45,8.91,0.0,26.867,26.016,18.84
1757577791515,5.43,347.99,3907.45,8.91,0.0,26.867,26.027,18.848
1757577792517,2.78,347.99,3907.45,8.91,0.0,26.867,26.027,18.848
