timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757577488705,0.25,342.28,3911.95,8.75,4.652,26.48,19.07,13.316
1757577489708,3.0,342.28,3911.95,8.75,4.652,26.48,19.07,13.316
1757577490711,2.68,342.28,3911.95,8.75,4.652,26.48,19.07,13.316
1757577491718,6.72,343.05,3911.95,8.77,4.652,26.48,19.071,13.318
1757577492720,20.85,342.29,3911.95,8.75,4.652,26.48,19.206,13.41
1757577493724,25.02,342.38,3911.95,8.75,4.652,26.48,19.357,13.514
1757577494728,19.35,342.4,3911.95,8.75,4.652,26.48,19.506,13.614
1757577495731,20.25,342.5,3911.95,8.76,4.652,26.48,19.672,13.73
1757577496734,39.94,337.51,3911.95,8.63,4.652,26.48,19.811,13.829
1757577497737,23.37,337.52,3911.95,8.63,4.652,26.48,19.959,13.928
1757577498740,21.29,337.52,3911.95,8.63,4.652,26.48,20.113,14.031
1757577499744,21.83,337.52,3911.95,8.63,4.652,26.48,20.281,14.15
1757577500749,21.07,337.52,3911.95,8.63,4.652,26.48,20.433,14.253
1757577501751,23.42,337.59,3911.95,8.63,4.652,26.48,20.613,14.381
1757577502754,22.06,337.59,3911.95,8.63,4.652,26.48,20.788,14.499
1757577503756,18.97,337.61,3911.95,8.63,4.652,26.48,20.966,14.619
1757577504759,18.38,337.61,3911.95,8.63,4.652,26.48,21.148,14.744
1757577505761,19.72,337.61,3911.95,8.63,4.652,26.48,21.333,14.875
1757577506763,13.29,337.66,3911.95,8.63,4.652,26.582,21.384,14.913
1757577507792,11.03,337.69,3911.95,8.63,4.652,26.625,21.392,14.919
1757577509782,0.23,337.71,3911.95,8.63,4.652,26.625,21.397,14.924
1757577510785,3.4,337.71,3911.95,8.63,4.652,26.625,21.397,14.924
1757577511787,5.32,337.75,3911.95,8.63,4.652,26.625,21.4,14.926
1757577512790,5.34,337.74,3911.95,8.63,4.652,26.625,21.4,14.926
1757577513793,3.2,337.75,3911.95,8.63,4.652,26.625,21.4,14.927
