timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757577217040,0.18,332.19,3911.94,8.49,0.082,24.383,1.126,0.83
1757577218043,2.94,332.19,3911.94,8.49,0.082,24.414,1.126,0.83
1757577219046,3.08,332.19,3911.94,8.49,0.082,24.414,1.126,0.83
1757577220048,4.0,332.19,3911.94,8.49,0.082,24.414,1.126,0.83
1757577221052,28.53,314.77,3911.94,8.05,0.082,24.414,1.147,0.845
1757577222060,89.76,328.85,3911.94,8.41,0.082,24.414,1.257,0.921
1757577223062,102.25,331.19,3911.94,8.47,0.082,24.414,1.37,0.996
1757577224064,76.75,335.25,3911.94,8.57,0.082,24.414,1.493,1.082
1757577225067,84.74,330.04,3911.94,8.44,0.082,24.414,1.622,1.174
1757577226070,75.69,334.18,3911.94,8.54,0.082,24.414,1.744,1.259
1757577227072,28.44,334.52,3911.94,8.55,0.082,24.414,1.763,1.272
1757577228076,7.29,334.55,3911.94,8.55,0.082,24.414,1.772,1.277
1757577229078,17.49,330.18,3911.94,8.44,0.082,24.414,1.781,1.283
1757577230081,50.08,343.73,3911.94,8.79,0.082,24.414,1.791,1.288
1757577231084,13.94,344.6,3911.94,8.81,0.082,24.414,1.802,1.295
1757577232087,28.73,342.02,3911.94,8.74,0.082,24.414,1.811,1.301
1757577233090,21.87,337.86,3911.94,8.64,0.082,24.414,1.821,1.307
1757577234094,12.56,337.89,3911.94,8.64,0.082,24.414,1.83,1.312
1757577235097,8.22,337.89,3911.94,8.64,0.082,24.414,1.84,1.318
1757577236100,40.8,342.09,3911.94,8.74,0.082,24.414,1.852,1.326
1757577237103,9.34,342.08,3911.94,8.74,0.082,24.414,1.854,1.327
1757577238105,3.28,342.08,3911.94,8.74,0.082,24.414,1.854,1.327
