step,timestamp
service_announced,125
bid_received_1,10296
bid_received_2,10296
required_bids_received,10296
winner_choosen,10415
confirm_deployment_received,45158
establish_vxlan_connection_with_provider_start,45158
establish_vxlan_connection_with_provider_finished,46157
connection_test_success,47208
service_id,service1757706774487
