step,timestamp
service_announced,92
bid_received_1,8960
bid_received_2,8960
required_bids_received,8960
winner_choosen,9096
confirm_deployment_received,38632
establish_vxlan_connection_with_provider_start,38632
establish_vxlan_connection_with_provider_finished,38893
connection_test_success,40013
service_id,service1757705346790
