timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757704639540,24.71,361.67,3911.84,9.25,0.0,28.074,25.9,19.602
1757704640543,25.71,361.79,3911.84,9.25,0.0,28.074,26.069,19.723
1757704641545,25.18,361.79,3911.84,9.25,0.0,28.074,26.224,19.832
1757704642547,22.32,361.79,3911.84,9.25,0.0,28.102,26.377,19.935
1757704643550,24.35,361.8,3911.84,9.25,0.0,28.102,26.526,20.038
1757704644553,25.07,361.79,3911.84,9.25,0.0,28.102,26.667,20.137
1757704645558,25.92,361.8,3911.84,9.25,0.0,28.102,26.829,20.251
1757704646560,24.37,361.8,3911.84,9.25,0.0,28.102,26.956,20.338
1757704647562,25.07,361.8,3911.84,9.25,0.0,28.129,27.088,20.426
1757704648566,24.9,361.85,3911.84,9.25,0.0,28.129,27.205,20.505
1757704649568,25.45,361.8,3911.84,9.25,0.0,28.129,27.343,20.603
1757704650570,28.68,361.8,3911.84,9.25,0.0,28.129,27.489,20.694
1757704651573,22.12,361.81,3911.84,9.25,0.0,28.129,27.622,20.784
1757704652577,24.49,361.83,3911.84,9.25,0.0,28.156,27.785,20.897
1757704653579,24.53,361.8,3911.84,9.25,0.0,28.156,27.913,20.986
1757704654581,24.72,361.81,3911.84,9.25,0.0,28.156,28.048,21.08
1757704655583,25.89,361.81,3911.84,9.25,0.0,28.156,28.178,21.171
1757704656585,23.71,361.82,3911.84,9.25,0.0,28.156,28.319,21.269
1757704657595,21.74,361.76,3911.84,9.25,0.0,28.234,28.466,21.369
1757704658597,22.49,361.77,3911.84,9.25,0.0,28.234,28.601,21.462
1757704659601,24.25,361.78,3911.84,9.25,0.0,28.234,28.749,21.564
1757704660603,24.49,361.77,3911.84,9.25,0.0,28.234,28.904,21.67
1757704661605,23.74,361.77,3911.84,9.25,0.0,28.234,29.055,21.774
1757704662608,21.18,361.77,3911.84,9.25,0.0,28.262,29.208,21.876
1757704663610,24.58,361.78,3911.84,9.25,0.0,28.262,29.351,21.972
1757704664612,28.76,361.82,3911.84,9.25,0.0,28.262,29.463,22.047
1757704665615,26.45,361.83,3911.84,9.25,0.0,28.262,29.595,22.138
1757704666620,23.45,361.95,3911.84,9.25,0.0,28.262,29.721,22.226
1757704667622,24.34,361.83,3911.84,9.25,0.0,28.262,29.825,22.296
1757704668627,21.01,361.89,3911.84,9.25,0.0,28.289,29.954,22.385
1757704669629,62.13,352.9,3911.84,9.02,0.0,28.289,30.115,22.522
1757704670631,37.07,353.91,3911.84,9.05,0.0,28.289,30.319,22.691
1757704671635,63.79,348.12,3911.84,8.9,0.0,28.289,30.561,22.919
1757704672638,49.56,348.12,3911.84,8.9,0.0,28.289,30.821,23.165
1757704673640,50.85,348.12,3911.84,8.9,0.0,28.426,31.038,23.361
1757704674644,25.48,348.07,3911.84,8.9,0.0,28.426,31.196,23.469
1757704675647,67.58,349.82,3911.84,8.94,0.0,28.426,31.43,23.863
1757704676650,37.29,352.91,3911.84,9.02,0.0,28.426,31.653,23.965
1757704677652,10.39,352.5,3911.84,9.01,0.0,28.426,31.714,23.993
1757704678654,32.77,355.15,3911.84,9.08,0.0,28.426,31.888,24.158
1757704679657,27.92,355.95,3911.84,9.1,0.0,28.426,32.086,24.348
1757704680662,41.75,352.89,3911.84,9.02,0.0,28.426,32.387,24.634
1757704681665,7.23,352.94,3911.84,9.02,0.0,28.426,32.44,24.646
1757704682668,19.63,353.56,3911.84,9.04,0.0,28.426,32.459,24.657
1757704683671,6.2,353.56,3911.84,9.04,0.0,29.789,32.478,24.67
1757704684673,9.88,353.35,3911.84,9.03,0.0,29.789,32.505,24.689
1757704685675,9.17,353.35,3911.84,9.03,0.0,29.789,32.536,24.713
1757704686678,7.29,350.9,3911.84,8.97,0.0,29.789,32.558,24.73
1757704687680,5.37,350.9,3911.84,8.97,0.0,29.789,32.575,24.74
1757704688683,6.36,350.82,3911.84,8.97,0.0,29.789,32.597,24.755
1757704689685,7.75,350.83,3911.84,8.97,0.0,29.789,32.616,24.766
1757704690688,5.47,350.83,3911.84,8.97,0.0,29.789,32.638,24.781
1757704691692,9.81,350.93,3911.84,8.97,0.0,29.789,32.676,24.811
1757704692695,4.93,350.8,3911.84,8.97,0.0,29.789,32.693,24.822
1757704693697,6.39,350.88,3911.84,8.97,0.0,29.789,32.713,24.837
1757704694700,8.41,350.82,3911.84,8.97,0.0,29.789,32.732,24.848
1757704695703,10.67,350.88,3911.84,8.97,0.0,29.789,32.768,24.878
1757704696705,15.89,352.23,3911.84,9.0,0.0,29.789,32.788,24.89
1757704697708,5.43,352.31,3911.84,9.01,0.0,29.789,32.808,24.905
1757704698711,4.88,352.24,3911.84,9.0,0.0,29.789,32.826,24.916
1757704699713,7.19,352.28,3911.84,9.01,0.0,29.789,32.845,24.928
1757704700715,11.19,351.86,3911.84,8.99,0.0,29.789,32.882,24.959
1757704701718,5.81,351.94,3911.84,9.0,0.0,29.789,32.904,24.973
