timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757704934848,2.08,351.04,7937.83,4.42,0.0,30.23,30.716,23.957
1757704935852,15.21,351.09,7937.83,4.42,0.0,30.23,30.734,23.972
1757704936858,5.2,351.09,7937.83,4.42,0.0,30.23,30.744,23.979
1757704937863,10.81,351.08,7937.83,4.42,0.0,30.23,30.753,23.984
1757704938865,5.81,351.06,7937.83,4.42,0.0,30.23,30.763,23.992
1757704939868,5.05,351.07,7937.83,4.42,0.0,30.23,30.773,23.998
1757704940871,8.64,351.07,7937.83,4.42,0.0,30.262,30.79,24.013
1757704941873,5.25,351.06,7937.83,4.42,0.0,30.262,30.8,24.018
1757704942876,8.11,351.06,7937.83,4.42,0.0,30.262,30.809,24.024
1757704943880,5.67,351.05,7937.83,4.42,0.0,30.262,30.82,24.031
1757704944883,5.56,351.06,7937.83,4.42,0.0,30.262,30.829,24.037
1757704945885,8.85,351.25,7937.83,4.43,0.0,30.262,30.847,24.051
1757704946888,6.18,351.24,7937.83,4.42,0.0,30.262,30.856,24.058
1757704947891,8.84,351.25,7937.83,4.43,0.0,30.262,30.866,24.064
1757704948893,5.04,351.25,7937.83,4.43,0.0,30.262,30.876,24.07
1757704949896,4.69,351.25,7937.83,4.43,0.0,30.262,30.886,24.076
1757704950899,7.98,351.24,7937.83,4.42,0.0,30.262,30.903,24.091
1757704951901,5.2,351.24,7937.83,4.42,0.0,30.262,30.913,24.097
1757704952904,7.66,351.24,7937.83,4.42,0.0,30.262,30.922,24.104
1757704953909,5.25,351.24,7937.83,4.42,0.0,30.262,30.932,24.111
1757704954913,6.56,351.24,7937.83,4.42,0.0,30.262,30.94,24.116
1757704955915,9.51,351.26,7937.83,4.43,0.0,30.262,30.959,24.131
1757704956918,5.68,351.25,7937.83,4.43,0.0,30.262,30.968,24.137
1757704957921,7.93,351.23,7937.83,4.42,0.0,30.262,30.978,24.143
1757704958924,8.46,351.23,7937.83,4.42,0.0,30.262,30.987,24.148
1757704959927,5.02,351.23,7937.83,4.42,0.0,30.262,30.996,24.153
1757704960931,33.67,351.32,7937.83,4.43,0.0,30.262,31.11,24.249
1757704961934,24.12,351.25,7937.83,4.43,0.0,30.262,31.22,24.326
1757704962937,26.31,351.26,7937.83,4.43,0.0,30.262,31.318,24.393
1757704963940,26.48,351.26,7937.83,4.43,0.0,30.262,31.425,24.456
1757704964945,45.86,353.49,7937.83,4.45,0.0,30.262,31.528,24.527
