step,timestamp
service_announced,63
bid_received_1,8741
required_bids_received,8741
winner_choosen,8803
confirm_deployment_received,18770
establish_vxlan_connection_with_provider_start,18770
establish_vxlan_connection_with_provider_finished,19113
connection_test_success,20215
service_id,service1757577877495
