step,timestamp
service_announced,72
bid_received_1,9884
required_bids_received,9884
winner_choosen,9964
confirm_deployment_received,19906
establish_vxlan_connection_with_provider_start,19906
establish_vxlan_connection_with_provider_finished,20383
connection_test_success,21457
service_id,service1757577526893
