timestamp,cpu_percent,mem_mb,mem_limit_mb,mem_percent,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
1757684722702,13.34,377.37,7937.84,4.75,0.0,29.875,44.405,39.85
1757684723705,12.09,377.39,7937.84,4.75,0.0,29.875,44.424,39.861
1757684724707,6.13,376.98,7937.84,4.75,0.0,29.875,44.443,39.873
1757684725710,5.92,376.98,7937.84,4.75,0.0,29.875,44.462,39.884
1757684726713,5.94,376.96,7937.84,4.75,0.0,29.875,44.479,39.895
1757684727716,17.49,376.97,7937.84,4.75,0.0,29.875,44.538,39.958
1757684728718,5.83,376.97,7937.84,4.75,0.0,29.875,44.555,39.968
1757684729722,5.86,376.97,7937.84,4.75,0.0,29.914,44.574,39.979
1757684730723,5.0,376.95,7937.84,4.75,0.0,29.914,44.591,39.989
1757684731725,6.09,376.96,7937.84,4.75,0.0,29.914,44.611,40.0
1757684732729,18.9,368.75,7937.84,4.65,0.0,29.914,44.674,40.043
1757684733733,6.03,368.75,7937.84,4.65,0.0,29.914,44.693,40.055
1757684734735,48.55,380.09,7937.84,4.79,0.0,29.914,44.799,40.135
1757684735742,20.49,380.1,7937.84,4.79,0.0,29.914,44.923,40.219
1757684736748,20.9,380.23,7937.84,4.79,0.0,29.914,45.048,40.303
1757684737757,43.88,380.41,7937.84,4.79,0.0,29.914,45.237,40.456
1757684738770,21.38,380.38,7937.84,4.79,0.0,29.914,45.384,40.558
1757684739773,21.59,380.38,7937.84,4.79,0.0,29.914,45.516,40.648
1757684740775,23.1,380.51,7937.84,4.79,0.0,29.914,45.656,40.743
1757684741778,20.23,380.38,7937.84,4.79,0.0,29.914,45.789,40.833
1757684742782,38.19,380.56,7937.84,4.79,0.0,29.914,45.931,40.974
1757684743785,14.53,380.52,7937.84,4.79,0.0,29.914,45.985,41.054
1757684744788,15.04,380.51,7937.84,4.79,0.0,29.914,46.038,41.133
1757684745792,25.48,376.9,7937.84,4.75,0.0,29.914,46.092,41.216
1757684746794,14.17,376.9,7937.84,4.75,0.0,29.914,46.148,41.299
1757684747797,32.7,377.09,7937.84,4.75,0.0,29.914,46.263,41.44
1757684748800,12.19,376.92,7937.84,4.75,0.0,29.914,46.301,41.506
1757684749802,11.47,376.92,7937.84,4.75,0.0,29.914,46.342,41.58
1757684750805,10.35,376.92,7937.84,4.75,0.0,29.914,46.384,41.658
1757684751807,12.07,376.92,7937.84,4.75,0.0,29.914,46.434,41.735
1757684752810,35.91,377.13,7937.84,4.75,0.0,29.914,46.525,41.839
1757684753813,6.49,377.09,7937.84,4.75,0.0,29.914,46.553,41.855
1757684754816,10.94,377.11,7937.84,4.75,0.0,29.914,46.581,41.871
1757684755818,7.0,377.09,7937.84,4.75,0.0,29.914,46.607,41.886
1757684756820,7.28,377.09,7937.84,4.75,0.0,29.914,46.637,41.904
1757684757823,21.23,377.14,7937.84,4.75,0.0,29.914,46.716,41.958
1757684758825,9.05,377.18,7937.84,4.75,0.0,29.914,46.748,41.978
1757684759828,7.1,377.15,7937.84,4.75,0.0,29.914,46.775,41.994
1757684760832,7.18,377.15,7937.84,4.75,0.0,29.93,46.802,42.01
1757684761835,6.96,377.15,7937.84,4.75,0.0,29.93,46.83,42.026
1757684762838,20.91,377.18,7937.84,4.75,0.0,29.93,46.917,42.099
1757684763840,26.59,378.41,7937.84,4.77,0.0,29.93,46.948,42.119
1757684764844,7.11,378.38,7937.84,4.77,0.0,29.93,46.976,42.136
1757684765846,7.22,378.38,7937.84,4.77,0.0,30.289,47.003,42.152
1757684766849,7.06,378.38,7937.84,4.77,0.0,30.289,47.029,42.167
1757684767852,19.6,378.45,7937.84,4.77,0.0,30.289,47.111,42.232
1757684768854,6.99,378.45,7937.84,4.77,0.0,30.289,47.139,42.25
1757684769856,5.81,378.45,7937.84,4.77,0.0,30.289,47.166,42.267
1757684770858,6.65,378.45,7937.84,4.77,0.0,30.289,47.195,42.283
1757684771861,6.69,378.45,7937.84,4.77,0.0,30.289,47.224,42.3
1757684772863,15.48,378.57,7937.84,4.77,0.0,30.289,47.296,42.366
1757684773867,5.72,378.32,7937.84,4.77,0.0,30.289,47.313,42.377
1757684774870,6.97,378.32,7937.84,4.77,0.0,30.289,47.332,42.389
1757684775873,5.84,378.32,7937.84,4.77,0.0,30.289,47.351,42.4
1757684776876,5.57,378.26,7937.84,4.77,0.0,30.289,47.37,42.411
1757684777878,16.07,378.31,7937.84,4.77,0.0,30.289,47.428,42.46
