step,timestamp
service_announced,0
admission_resp_provider_1,63
admission_resp_provider_2,70
admission_resp_provider_3,88
admission_resp_provider_4,125
admission_resp_provider_5,133
admission_resp_provider_6,182
required_offers_received,182
provider_chosen,182
deploy_request_sent,182
confirm_deployment_received,2840
establish_vxlan_connection_with_provider_start,2840
establish_vxlan_connection_with_provider_finished,3634
connection_test_success,5189
service_id,service9376f64e
provider_id,provider_5
