step,timestamp
service_announced,0
admission_resp_provider_1,80
admission_resp_provider_2,108
admission_resp_provider_3,119
admission_resp_provider_4,134
admission_resp_provider_5,184
admission_resp_provider_6,227
required_offers_received,227
provider_chosen,227
deploy_request_sent,227
confirm_deployment_received,1788
establish_vxlan_connection_with_provider_start,1789
establish_vxlan_connection_with_provider_finished,2050
connection_test_success,3699
service_id,service94f33227
provider_id,provider_6
