step,timestamp
service_announced,0
admission_resp_provider_1,53
admission_resp_provider_2,67
admission_resp_provider_3,90
admission_resp_provider_4,119
admission_resp_provider_5,153
admission_resp_provider_6,169
required_offers_received,169
provider_chosen,169
deploy_request_sent,169
confirm_deployment_received,2174
establish_vxlan_connection_with_provider_start,2174
establish_vxlan_connection_with_provider_finished,2453
connection_test_success,4022
service_id,service6cb7e295
provider_id,provider_5
