step,timestamp
service_announced,0
admission_resp_provider_1,80
admission_resp_provider_2,102
admission_resp_provider_3,118
admission_resp_provider_4,131
admission_resp_provider_5,176
admission_resp_provider_6,250
required_offers_received,250
provider_chosen,250
deploy_request_sent,250
confirm_deployment_received,3031
establish_vxlan_connection_with_provider_start,3031
establish_vxlan_connection_with_provider_finished,3322
connection_test_success,4966
service_id,service34dbbbd5
provider_id,provider_5
