step,timestamp
service_announced,0
admission_resp_provider_1,31
admission_resp_provider_2,40
admission_resp_provider_3,55
admission_resp_provider_4,69
admission_resp_provider_5,80
admission_resp_provider_6,91
required_offers_received,91
provider_chosen,91
deploy_request_sent,91
confirm_deployment_received,1331
establish_vxlan_connection_with_provider_start,1332
establish_vxlan_connection_with_provider_finished,1564
connection_test_success,3125
service_id,service0b9b82a7
provider_id,provider_3
