step,timestamp
service_announced,0
admission_resp_provider_1,31
admission_resp_provider_2,82
admission_resp_provider_3,94
admission_resp_provider_4,111
admission_resp_provider_5,136
admission_resp_provider_6,205
required_offers_received,205
provider_chosen,205
deploy_request_sent,205
confirm_deployment_received,3395
establish_vxlan_connection_with_provider_start,3395
establish_vxlan_connection_with_provider_finished,3643
connection_test_success,5218
service_id,service3d219bfc
provider_id,provider_4
