step,timestamp
service_announced,0
admission_resp_provider_1,69
admission_resp_provider_2,98
admission_resp_provider_3,117
admission_resp_provider_4,144
admission_resp_provider_5,198
admission_resp_provider_6,253
required_offers_received,253
provider_chosen,253
deploy_request_sent,254
confirm_deployment_received,3566
establish_vxlan_connection_with_provider_start,3566
establish_vxlan_connection_with_provider_finished,4179
connection_test_success,5727
service_id,service8af6693e
provider_id,provider_6
