step,timestamp
service_announced,0
admission_resp_provider_1,34
admission_resp_provider_2,47
admission_resp_provider_3,70
admission_resp_provider_4,88
admission_resp_provider_5,106
admission_resp_provider_6,145
required_offers_received,145
provider_chosen,145
deploy_request_sent,145
confirm_deployment_received,1767
establish_vxlan_connection_with_provider_start,1768
establish_vxlan_connection_with_provider_finished,2098
connection_test_success,3685
service_id,service63e758e6
provider_id,provider_2
