step,timestamp
service_announced,0
admission_resp_provider_1,53
admission_resp_provider_2,70
admission_resp_provider_3,109
admission_resp_provider_4,141
admission_resp_provider_5,147
admission_resp_provider_6,180
required_offers_received,180
provider_chosen,180
deploy_request_sent,180
confirm_deployment_received,2202
establish_vxlan_connection_with_provider_start,2202
establish_vxlan_connection_with_provider_finished,2423
connection_test_success,4064
service_id,service7dab8489
provider_id,provider_1
