step,timestamp
service_announced,0
admission_resp_provider_1,51
admission_resp_provider_2,83
admission_resp_provider_3,130
admission_resp_provider_4,146
admission_resp_provider_5,185
admission_resp_provider_6,250
required_offers_received,250
provider_chosen,250
deploy_request_sent,251
confirm_deployment_received,3339
establish_vxlan_connection_with_provider_start,3339
establish_vxlan_connection_with_provider_finished,3625
connection_test_success,5263
service_id,service39b51727
provider_id,provider_5
