step,timestamp
service_announced,0
admission_resp_provider_1,50
admission_resp_provider_2,75
admission_resp_provider_3,81
admission_resp_provider_4,117
admission_resp_provider_5,159
admission_resp_provider_6,214
required_offers_received,214
provider_chosen,214
deploy_request_sent,215
confirm_deployment_received,2400
establish_vxlan_connection_with_provider_start,2401
establish_vxlan_connection_with_provider_finished,2677
connection_test_success,4246
service_id,servicee88272fb
provider_id,provider_1
