step,timestamp
service_announced,0
admission_resp_provider_1,63
admission_resp_provider_2,94
admission_resp_provider_3,107
admission_resp_provider_4,119
admission_resp_provider_5,126
admission_resp_provider_6,183
required_offers_received,183
provider_chosen,183
deploy_request_sent,183
confirm_deployment_received,2272
establish_vxlan_connection_with_provider_start,2272
establish_vxlan_connection_with_provider_finished,2548
connection_test_success,4117
service_id,serviceba72f1b9
provider_id,provider_4
