step,timestamp
service_announced,0
admission_resp_provider_1,61
admission_resp_provider_2,102
admission_resp_provider_3,110
admission_resp_provider_4,127
admission_resp_provider_5,150
admission_resp_provider_6,157
required_offers_received,157
provider_chosen,157
deploy_request_sent,157
confirm_deployment_received,3228
establish_vxlan_connection_with_provider_start,3228
establish_vxlan_connection_with_provider_finished,3985
connection_test_success,5548
service_id,service0ad7d67e
provider_id,provider_2
