step,timestamp
service_announced,0
admission_resp_provider_1,33
admission_resp_provider_2,44
admission_resp_provider_3,57
admission_resp_provider_4,73
admission_resp_provider_5,83
admission_resp_provider_6,92
required_offers_received,92
provider_chosen,92
deploy_request_sent,92
confirm_deployment_received,1634
establish_vxlan_connection_with_provider_start,1634
establish_vxlan_connection_with_provider_finished,1914
connection_test_success,3491
service_id,service5764a316
provider_id,provider_5
