step,timestamp
service_announced,0
admission_resp_provider_1,79
admission_resp_provider_2,124
admission_resp_provider_3,148
admission_resp_provider_4,217
admission_resp_provider_5,247
admission_resp_provider_6,296
required_offers_received,296
provider_chosen,296
deploy_request_sent,297
confirm_deployment_received,5041
establish_vxlan_connection_with_provider_start,5042
establish_vxlan_connection_with_provider_finished,5319
connection_test_success,6990
service_id,service4f8f99c8
provider_id,provider_6
