step,timestamp
service_announced,0
admission_resp_provider_1,25
admission_resp_provider_2,68
admission_resp_provider_3,87
admission_resp_provider_4,106
admission_resp_provider_5,132
admission_resp_provider_6,175
required_offers_received,175
provider_chosen,175
deploy_request_sent,175
confirm_deployment_received,2684
establish_vxlan_connection_with_provider_start,2684
establish_vxlan_connection_with_provider_finished,2976
connection_test_success,4538
service_id,servicec19d9ed2
provider_id,provider_6
