step,timestamp
service_announced,0
admission_resp_provider_1,42
admission_resp_provider_2,63
admission_resp_provider_3,71
admission_resp_provider_4,86
admission_resp_provider_5,109
admission_resp_provider_6,143
required_offers_received,143
provider_chosen,143
deploy_request_sent,143
confirm_deployment_received,2477
establish_vxlan_connection_with_provider_start,2477
establish_vxlan_connection_with_provider_finished,3717
connection_test_success,5273
service_id,service4b516bc5
provider_id,provider_6
