step,timestamp
service_announced,0
admission_resp_provider_1,34
admission_resp_provider_2,49
admission_resp_provider_3,68
admission_resp_provider_4,98
admission_resp_provider_5,119
admission_resp_provider_6,132
required_offers_received,132
provider_chosen,132
deploy_request_sent,133
confirm_deployment_received,2039
establish_vxlan_connection_with_provider_start,2039
establish_vxlan_connection_with_provider_finished,2313
connection_test_success,3892
service_id,service721ef1b5
provider_id,provider_5
