step,timestamp
service_announced,0
admission_resp_provider_1,65
admission_resp_provider_2,101
admission_resp_provider_3,125
admission_resp_provider_4,136
admission_resp_provider_5,181
admission_resp_provider_6,240
required_offers_received,240
provider_chosen,240
deploy_request_sent,240
confirm_deployment_received,1648
establish_vxlan_connection_with_provider_start,1648
establish_vxlan_connection_with_provider_finished,2393
connection_test_success,3941
service_id,service6f7baf42
provider_id,provider_6
