step,timestamp
service_announced,0
admission_resp_provider_1,34
admission_resp_provider_2,58
admission_resp_provider_3,69
admission_resp_provider_4,109
admission_resp_provider_5,123
admission_resp_provider_6,155
required_offers_received,155
provider_chosen,155
deploy_request_sent,155
confirm_deployment_received,2713
establish_vxlan_connection_with_provider_start,2713
establish_vxlan_connection_with_provider_finished,3008
connection_test_success,4590
service_id,servicee901a5e8
provider_id,provider_4
