step,timestamp
service_announced,0
admission_resp_provider_1,36
admission_resp_provider_2,47
admission_resp_provider_3,65
admission_resp_provider_4,83
admission_resp_provider_5,103
admission_resp_provider_6,135
required_offers_received,135
provider_chosen,135
deploy_request_sent,135
confirm_deployment_received,1913
establish_vxlan_connection_with_provider_start,1913
establish_vxlan_connection_with_provider_finished,2216
connection_test_success,3794
service_id,service19da8d61
provider_id,provider_2
