step,timestamp
service_announced,0
admission_resp_provider_1,66
admission_resp_provider_2,95
admission_resp_provider_3,142
admission_resp_provider_4,165
admission_resp_provider_5,195
admission_resp_provider_6,233
required_offers_received,233
provider_chosen,233
deploy_request_sent,233
confirm_deployment_received,2779
establish_vxlan_connection_with_provider_start,2779
establish_vxlan_connection_with_provider_finished,3011
connection_test_success,4617
service_id,service1df2162b
provider_id,provider_4
