step,timestamp
service_announced,0
admission_resp_provider_1,70
admission_resp_provider_2,109
admission_resp_provider_3,122
admission_resp_provider_4,135
admission_resp_provider_5,144
admission_resp_provider_6,222
required_offers_received,222
provider_chosen,222
deploy_request_sent,222
confirm_deployment_received,1384
establish_vxlan_connection_with_provider_start,1384
establish_vxlan_connection_with_provider_finished,1720
connection_test_success,3360
service_id,service35b836f4
provider_id,provider_2
