step,timestamp
service_announced,0
admission_resp_provider_1,49
admission_resp_provider_2,55
admission_resp_provider_3,71
admission_resp_provider_4,87
admission_resp_provider_5,110
admission_resp_provider_6,150
required_offers_received,150
provider_chosen,150
deploy_request_sent,150
confirm_deployment_received,1745
establish_vxlan_connection_with_provider_start,1745
establish_vxlan_connection_with_provider_finished,2039
connection_test_success,3626
service_id,serviced89a969c
provider_id,provider_4
