step,timestamp
service_announced,0
admission_resp_provider_1,73
admission_resp_provider_2,118
admission_resp_provider_3,154
admission_resp_provider_4,187
admission_resp_provider_5,214
admission_resp_provider_6,233
required_offers_received,233
provider_chosen,233
deploy_request_sent,233
confirm_deployment_received,4712
establish_vxlan_connection_with_provider_start,4713
establish_vxlan_connection_with_provider_finished,4984
connection_test_success,6642
service_id,servicef883abf9
provider_id,provider_5
