step,timestamp
service_announced,0
admission_resp_provider_1,33
admission_resp_provider_2,51
admission_resp_provider_3,84
admission_resp_provider_4,107
admission_resp_provider_5,133
admission_resp_provider_6,161
required_offers_received,161
provider_chosen,161
deploy_request_sent,161
confirm_deployment_received,2411
establish_vxlan_connection_with_provider_start,2411
establish_vxlan_connection_with_provider_finished,2704
connection_test_success,4263
service_id,serviced8b66dee
provider_id,provider_2
