step,timestamp
service_announced,0
admission_resp_provider_1,48
admission_resp_provider_2,79
admission_resp_provider_3,87
admission_resp_provider_4,92
admission_resp_provider_5,102
admission_resp_provider_6,136
required_offers_received,136
provider_chosen,136
deploy_request_sent,136
confirm_deployment_received,2606
establish_vxlan_connection_with_provider_start,2606
establish_vxlan_connection_with_provider_finished,2900
connection_test_success,4472
service_id,service6729f4fb
provider_id,provider_2
