step,timestamp
service_announced,0
admission_resp_provider_1,38
admission_resp_provider_2,49
admission_resp_provider_3,61
admission_resp_provider_4,74
admission_resp_provider_5,88
admission_resp_provider_6,94
required_offers_received,94
provider_chosen,94
deploy_request_sent,94
confirm_deployment_received,2157
establish_vxlan_connection_with_provider_start,2157
establish_vxlan_connection_with_provider_finished,2443
connection_test_success,4032
service_id,service84d92aeb
provider_id,provider_2
