step,timestamp
service_announced,0
admission_resp_provider_1,51
admission_resp_provider_2,79
admission_resp_provider_3,100
admission_resp_provider_4,135
admission_resp_provider_5,188
admission_resp_provider_6,239
required_offers_received,239
provider_chosen,239
deploy_request_sent,239
confirm_deployment_received,3140
establish_vxlan_connection_with_provider_start,3141
establish_vxlan_connection_with_provider_finished,3383
connection_test_success,4970
service_id,service2701e42b
provider_id,provider_3
