step,timestamp
service_announced,0
admission_resp_provider_1,68
admission_resp_provider_2,100
admission_resp_provider_3,124
admission_resp_provider_4,140
admission_resp_provider_5,173
admission_resp_provider_6,265
required_offers_received,265
provider_chosen,265
deploy_request_sent,266
confirm_deployment_received,3343
establish_vxlan_connection_with_provider_start,3343
establish_vxlan_connection_with_provider_finished,3609
connection_test_success,5228
service_id,servicebc4c61b4
provider_id,provider_4
