step,timestamp
service_announced,0
admission_resp_provider_1,41
admission_resp_provider_2,89
admission_resp_provider_3,95
admission_resp_provider_4,101
admission_resp_provider_5,142
admission_resp_provider_6,196
required_offers_received,196
provider_chosen,196
deploy_request_sent,196
confirm_deployment_received,2905
establish_vxlan_connection_with_provider_start,2905
establish_vxlan_connection_with_provider_finished,3610
connection_test_success,5161
service_id,service3bba1bf1
provider_id,provider_3
