step,timestamp
service_announced,0
admission_resp_provider_1,75
admission_resp_provider_2,88
admission_resp_provider_3,105
admission_resp_provider_4,123
admission_resp_provider_5,151
admission_resp_provider_6,164
required_offers_received,164
provider_chosen,164
deploy_request_sent,164
confirm_deployment_received,3682
establish_vxlan_connection_with_provider_start,3682
establish_vxlan_connection_with_provider_finished,3975
connection_test_success,5554
service_id,service9a4c6b2f
provider_id,provider_1
