step,timestamp
service_announced,0
admission_resp_provider_1,71
admission_resp_provider_2,97
admission_resp_provider_3,109
admission_resp_provider_4,125
admission_resp_provider_5,165
admission_resp_provider_6,207
required_offers_received,207
provider_chosen,207
deploy_request_sent,207
confirm_deployment_received,2607
establish_vxlan_connection_with_provider_start,2608
establish_vxlan_connection_with_provider_finished,2881
connection_test_success,4496
service_id,serviceca2f3abd
provider_id,provider_5
