step,timestamp
service_announced,0
admission_resp_provider_1,59
admission_resp_provider_2,93
admission_resp_provider_3,103
admission_resp_provider_4,114
admission_resp_provider_5,121
admission_resp_provider_6,178
required_offers_received,178
provider_chosen,178
deploy_request_sent,178
confirm_deployment_received,1071
establish_vxlan_connection_with_provider_start,1071
establish_vxlan_connection_with_provider_finished,1315
connection_test_success,2884
service_id,servicecd1735dc
provider_id,provider_5
