step,timestamp
service_announced,0
admission_resp_provider_1,88
admission_resp_provider_2,127
admission_resp_provider_3,152
admission_resp_provider_4,231
admission_resp_provider_5,259
admission_resp_provider_6,282
required_offers_received,282
provider_chosen,282
deploy_request_sent,283
confirm_deployment_received,3084
establish_vxlan_connection_with_provider_start,3085
establish_vxlan_connection_with_provider_finished,3353
connection_test_success,4996
service_id,service24b8ded3
provider_id,provider_4
