step,timestamp
service_announced,0
admission_resp_provider_1,52
admission_resp_provider_2,90
admission_resp_provider_3,120
admission_resp_provider_4,125
admission_resp_provider_5,159
admission_resp_provider_6,204
required_offers_received,204
provider_chosen,204
deploy_request_sent,204
confirm_deployment_received,1399
establish_vxlan_connection_with_provider_start,1399
establish_vxlan_connection_with_provider_finished,2163
connection_test_success,3720
service_id,service672ac4c2
provider_id,provider_1
